,ticker,quarter,year,priceToEarning,priceToBook,roe,roa,earningPerShare,bookValuePerShare,interestMargin,nonInterestOnToi,badDebtPercentage,provisionOnBadDebt,costOfFinancing,equityOnTotalAsset,equityOnLoan,costToIncome,equityOnLiability,epsChange,assetOnEquity,preProvisionOnToi,postTaxOnToi,loanOnEarnAsset,loanOnAsset,loanOnDeposit,depositOnEarnAsset,badDebtOnAsset,liquidityOnLiability,payableOnEquity,cancelDebt,bookValuePerShareChange,creditGrowth,industry,organName
573,TTH,Q3,2018,2.4,0.3,0.173,0.121,1322,10038,,,,,,0.714,,,4.2,0.563,1.4,,,,,,,,,0.2,,0.07,,Bán lẻ,Công ty Cổ phần Thương mại và Dịch vụ Tiến Thành
574,TOP,Q3,2018,236.9,0.2,0.001,0.001,6,10045,,,,,,0.961,,,24.7,-0.675,1.0,,,,,,,,,0.0,,0.0,,Bán lẻ,Công ty Cổ phần Phân phối Top One
575,PTV,Q3,2018,,,-0.039,-0.02,-447,11122,,,,,,0.498,,,1.3,0.119,2.0,,,,,,,,,0.8,,-0.026,,Dầu khí,Công ty Cổ phần Thương mại Dầu khí
576,POS,Q3,2018,14.4,0.5,0.034,0.02,631,18416,,,,,,0.601,,,1.5,0.386,1.7,,,,,,,,,0.7,,-0.044,,Dầu khí,"Công ty Cổ phần Dịch vụ lắp đặt, vận hành và bảo dưỡng công trình dầu khí biển PTSC"
577,PVB,Q3,2018,6.4,1.0,0.169,0.152,3128,20098,,,,,,0.91,,,10.2,-0.176,1.1,,,,,,,,,0.1,,0.007,,Dầu khí,Công ty Cổ phần Bọc ống Dầu khí Việt Nam
578,PVC,Q3,2018,-15.2,0.5,-0.029,-0.01,-465,15668,,,,,,0.361,,,0.8,0.698,2.8,,,,,,,,,1.3,,-0.01,,Dầu khí,Tổng Công ty Hóa chất và Dịch vụ Dầu khí - Công ty Cổ phần
579,PVD,Q3,2018,135.2,0.6,0.004,0.003,139,31532,,,,,,0.625,,,1.7,-3.056,1.6,,,,,,,,,0.6,,0.021,,Dầu khí,Tổng Công ty Cổ phần Khoan và Dịch vụ khoan Dầu khí
580,PVE,Q3,2018,8.6,0.4,0.051,0.011,627,12319,,,,,,0.211,,,0.3,0.105,4.7,,,,,,,,,3.6,,0.029,,Dầu khí,Tổng Công ty Tư vấn Thiết kế Dầu khí - Công ty Cổ phần
581,PVS,Q3,2018,10.5,0.8,0.078,0.035,1747,22714,,,,,,0.456,,,1.0,0.154,2.2,,,,,,,,,1.0,,0.013,,Dầu khí,Tổng Công ty Cổ phần Dịch vụ Kỹ thuật Dầu khí Việt Nam
582,AMV,Q3,2018,8.8,3.0,0.402,0.324,1450,4336,,,,,,0.828,,,15.1,1.005,1.2,,,,,,,,,0.1,,0.203,,Y tế,Công ty Cổ phần Sản xuất Kinh doanh Dược và Trang thiết bị Y tế Việt Mỹ
583,CVN,Q3,2018,31.5,0.7,0.034,0.022,86,3840,,,,,,0.984,,,60.9,-0.154,1.0,,,,,,,,,0.0,,0.003,,Y tế,Công ty Cổ phần Vinam
584,DNM,Q3,2018,15.9,0.7,0.045,0.025,794,17509,,,,,,0.547,,,1.2,-0.502,1.8,,,,,,,,,0.8,,-0.016,,Y tế,Tổng Công ty Cổ phần Y tế Danameco
585,JVC,Q3,2018,41.0,0.6,0.016,0.011,72,4614,,,,,,0.676,,,2.1,-0.112,1.5,,,,,,,,,0.5,,-0.017,,Y tế,Công ty Cổ phần Đầu tư và Phát triển Y tế Việt Nhật
586,TTD,Q3,2018,11.6,3.5,0.299,0.233,4116,13869,,,,,,0.785,,,3.6,0.002,1.3,,,,,,,,,0.3,,0.008,,Y tế,Công ty Cổ phần Bệnh viện Tim Tâm Đức
587,APC,Q3,2018,8.7,2.1,0.276,0.25,4054,16552,,,,,,0.898,,,8.8,0.06,1.1,,,,,,,,,0.1,,0.078,,Y tế,Công ty Cổ phần Chiếu xạ An Phú
588,DBD,Q3,2018,10.3,1.8,0.186,0.122,2980,16627,,,,,,0.682,,,2.1,0.007,1.5,,,,,,,,,0.5,,0.051,,Y tế,Công ty Cổ phần Dược - Trang thiết bị y tế Bình Định
589,DP1,Q3,2018,4.8,0.7,0.148,0.02,1711,11655,,,,,,0.141,,,0.2,0.057,7.1,,,,,,,,,6.1,,0.037,,Y tế,Công ty Cổ phần Dược phẩm Trung ương CPC1
590,DBT,Q3,2018,6.4,0.9,0.137,0.037,1568,11634,,,,,,0.278,,,0.7,-0.115,3.6,,,,,,,,,1.5,,-0.02,,Y tế,Công ty Cổ phần Dược phẩm Bến Tre
591,DCL,Q3,2018,33.1,1.2,0.034,0.018,423,11652,,,,,,0.389,,,0.8,-0.415,2.6,,,,,,,,,1.3,,-0.08,,Y tế,Công ty Cổ phần Dược phẩm Cửu Long
592,DHG,Q3,2018,19.8,4.0,0.207,0.146,4553,22422,,,,,,0.717,,,2.6,0.001,1.4,,,,,,,,,0.4,,0.003,,Y tế,Công ty Cổ phần Dược Hậu Giang
593,DMC,Q3,2018,12.1,2.4,0.211,0.173,6123,30628,,,,,,0.796,,,3.9,0.02,1.3,,,,,,,,,0.3,,0.055,,Y tế,Công ty Cổ phần Xuất nhập khẩu Y tế DOMESCO
594,DP2,Q3,2018,-18.5,1.0,-0.051,-0.017,-496,9510,,,,,,0.337,,,0.5,0.959,3.0,,,,,,,,,2.0,,-0.025,,Y tế,Công ty Cổ phần Dược phẩm Trung ương 2
595,DP3,Q3,2018,5.3,2.5,0.557,0.369,11126,23509,,,,,,0.752,,,3.0,0.229,1.3,,,,,,,,,0.3,,0.129,,Y tế,Công ty Cổ Phần Dược Phẩm Trung Ương 3
596,IMP,Q3,2018,19.3,1.7,0.089,0.078,1915,22186,,,,,,0.878,,,7.2,0.051,1.1,,,,,,,,,0.1,,0.024,,Y tế,Công ty Cổ phần Dược phẩm IMEXPHARM
597,LDP,Q3,2018,-29.6,2.4,-0.078,-0.027,-624,7554,,,,,,0.347,,,0.5,-8.843,2.9,,,,,,,,,1.9,,-0.028,,Y tế,Công ty Cổ phần Dược Lâm Đồng - Ladophar
598,MKP,Q3,2018,15.5,1.2,0.077,0.064,3164,41437,,,,,,0.819,,,4.5,-0.175,1.2,,,,,,,,,0.2,,0.015,,Y tế,Công ty Cổ phần Hóa - Dược phẩm Mekophar
599,MKV,Q3,2018,23.1,1.3,0.059,0.024,606,10421,,,,,,0.412,,,0.7,0.001,2.4,,,,,,,,,1.4,,0.001,,Y tế,Công ty Cổ phần Dược Thú Y Cai Lậy
600,OPC,Q3,2018,12.1,1.8,0.159,0.083,3424,22450,,,,,,0.529,,,1.4,-0.023,1.9,,,,,,,,,0.7,,0.074,,Y tế,Công ty Cổ phần Dược Phẩm OPC
601,PMC,Q3,2018,7.3,1.9,0.269,0.227,7797,30613,,,,,,0.849,,,5.6,-0.02,1.2,,,,,,,,,0.2,,0.015,,Y tế,Công ty Cổ phần Dược phẩm Dược liệu Pharmedic
602,PPP,Q3,2018,9.4,0.6,0.069,0.035,651,10652,,,,,,0.522,,,1.1,-0.123,1.9,,,,,,,,,0.9,,0.283,,Y tế,Công ty Cổ phần Dược phẩm Phong Phú
603,SPM,Q3,2018,14.5,0.2,0.017,0.014,917,55030,,,,,,0.798,,,3.9,0.121,1.3,,,,,,,,,0.3,,0.004,,Y tế,Công ty Cổ phần S.P.M
604,TRA,Q3,2018,19.5,3.1,0.159,0.115,4012,25333,,,,,,0.693,,,3.1,-0.114,1.4,,,,,,,,,0.3,,0.034,,Y tế,Công ty Cổ phần Traphaco
605,UPH,Q3,2018,-258.7,2.1,-0.008,-0.003,-95,11876,,,,,,0.393,,,0.6,0.033,2.5,,,,,,,,,1.5,,0.001,,Y tế,Công ty Cổ phần Dược phẩm TW25
606,VDP,Q3,2018,8.8,1.2,0.137,0.1,3356,25093,,,,,,0.722,,,2.6,0.031,1.4,,,,,,,,,0.4,,0.035,,Y tế,Công ty Cổ phần Dược phẩm Trung ương VIDIPHA
607,VMD,Q3,2018,9.5,0.7,0.073,0.003,1734,23640,,,,,,0.035,,,0.0,-0.069,28.5,,,,,,,,,27.5,,0.028,,Y tế,Công ty Cổ phần Y Dược phẩm Vimedimex
608,DVN,Q3,2018,17.1,1.5,0.092,0.036,929,10432,,,,,,0.415,,,0.8,0.041,2.4,,,,,,,,,1.3,,0.025,,Y tế,Tổng Công ty Dược Việt Nam - CTCP
609,CKV,Q3,2018,19.8,0.8,0.04,0.018,845,21199,,,,,,0.452,,,0.8,-0.332,2.2,,,,,,,,,1.2,,0.009,,Công nghệ Thông tin,Công ty Cổ phần CokyVina
610,ELC,Q3,2018,29.1,0.6,0.021,0.015,313,15308,,,,,,0.776,,,3.6,-0.35,1.3,,,,,,,,,0.3,,0.0,,Công nghệ Thông tin,Công ty Cổ phần Công nghệ - Viễn thông ELCOM
611,ITD,Q3,2018,7.8,0.6,0.077,0.043,1136,15137,,,,,,0.606,,,2.6,-0.328,1.7,,,,,,,,,0.4,,0.027,,Công nghệ Thông tin,Công ty Cổ phần Công nghệ Tiên Phong
612,KST,Q3,2018,8.7,0.6,0.072,0.03,1436,19816,,,,,,0.442,,,0.8,-0.303,2.3,,,,,,,,,1.3,,0.025,,Công nghệ Thông tin,Công ty Cổ phần KASATI
613,ONE,Q3,2018,4.5,0.3,0.063,0.019,770,12225,,,,,,0.325,,,0.5,-0.084,3.1,,,,,,,,,2.1,,0.024,,Công nghệ Thông tin,Công ty Cổ phần Công nghệ ONE
614,POT,Q3,2018,10.4,1.0,0.094,0.015,1528,16348,,,,,,0.163,,,0.2,0.015,6.1,,,,,,,,,5.1,,0.018,,Công nghệ Thông tin,Công ty Cổ phần Thiết bị Bưu điện
615,SAM,Q3,2018,23.2,1.0,0.043,0.024,310,7329,,,,,,0.504,,,1.2,0.038,2.0,,,,,,,,,0.8,,0.0,,Công nghệ Thông tin,Công ty Cổ phần SAM Holdings
616,SMT,Q3,2018,7.7,1.3,0.17,0.071,2758,16616,,,,,,0.393,,,0.6,0.091,2.5,,,,,,,,,1.5,,0.046,,Công nghệ Thông tin,Công ty Cổ phần SAMETEL
617,ST8,Q3,2018,13.2,1.6,0.119,0.075,1311,10966,,,,,,0.621,,,2.8,0.262,1.6,,,,,,,,,0.4,,-0.098,,Công nghệ Thông tin,Công ty Cổ phần Đầu tư Phát triển ST8
618,VEC,Q3,2018,20.5,0.4,0.018,0.007,214,11125,,,,,,0.401,,,1.1,0.162,2.5,,,,,,,,,0.9,,-0.016,,Công nghệ Thông tin,Tổng Công ty Cổ phần Điện tử và Tin học Việt Nam
619,VIE,Q3,2018,37.0,2.6,0.062,0.034,270,3871,,,,,,0.507,,,1.0,0.626,2.0,,,,,,,,,1.0,,0.031,,Công nghệ Thông tin,Công ty Cổ phần Công nghệ Viễn thông VI TE CO
620,VTC,Q3,2018,2.3,0.4,0.192,0.034,2862,15785,,,,,,0.157,,,0.3,0.387,6.4,,,,,,,,,4.0,,0.112,,Công nghệ Thông tin,Công ty Cổ phần Viễn Thông VTC
621,CMG,Q3,2018,16.1,2.2,0.139,0.045,1339,9995,,,,,,0.303,,,0.6,-0.19,3.3,,,,,,,,,1.5,,-0.014,,Công nghệ Thông tin,Công ty Cổ phần Tập đoàn Công nghệ CMC
622,CMT,Q3,2018,3.1,0.3,0.102,0.044,2065,21102,,,,,,0.348,,,0.5,0.73,2.9,,,,,,,,,1.9,,0.051,,Công nghệ Thông tin,Công ty Cổ phần Công nghệ mạng và Truyền thông
623,HIG,Q3,2018,17.3,0.4,0.024,0.013,386,16481,,,,,,0.559,,,1.3,-121.088,1.8,,,,,,,,,0.8,,0.028,,Công nghệ Thông tin,Công ty Cổ phần Tập đoàn HIPT
624,SGT,Q3,2018,4.1,0.6,0.153,0.055,1323,9092,,,,,,0.37,,,0.6,0.054,2.7,,,,,,,,,1.7,,0.032,,Công nghệ Thông tin,Công ty Cổ phần Công nghệ Viễn thông Sài Gòn
625,SRA,Q3,2018,4.3,3.4,1.348,1.243,1605,1995,,,,,,0.955,,,34.9,0.769,1.0,,,,,,,,,0.0,,0.554,,Công nghệ Thông tin,Công ty Cổ phần SARA Việt Nam
626,TST,Q3,2018,9.6,0.3,0.031,0.011,571,18497,,,,,,0.36,,,0.7,-2.017,2.8,,,,,,,,,1.3,,0.061,,Công nghệ Thông tin,Công ty Cổ phần Dịch vụ Kỹ thuật Viễn thông
627,UNI,Q3,2018,-147.5,0.7,-0.005,-0.004,-46,10107,,,,,,0.943,,,16.7,0.03,1.1,,,,,,,,,0.1,,-0.001,,Công nghệ Thông tin,Công ty Cổ phần Đầu tư và Phát triển Sao Mai Việt
628,VLA,Q3,2018,13.8,0.6,0.048,0.046,706,15022,,,,,,0.981,,,51.4,-0.591,1.0,,,,,,,,,0.0,,-0.042,,Công nghệ Thông tin,Công ty Cổ phần Đầu tư và Phát triển Công nghệ Văn Lang
629,ACC,Q3,2018,10.3,1.7,0.166,0.093,1086,6665,,,,,,0.542,,,1.6,0.153,1.8,,,,,,,,,0.6,,0.049,,Xây dựng và Vật liệu,Công ty Cổ phần Đầu tư và Xây dựng Bình Dương ACC
630,ADP,Q3,2018,6.4,0.9,0.139,0.097,1354,9772,,,,,,0.697,,,2.3,-0.139,1.4,,,,,,,,,0.4,,-0.008,,Xây dựng và Vật liệu,Công ty Cổ phần Sơn Á Đông
631,ATB,Q3,2018,33.7,0.1,0.003,0.002,29,10992,,,,,,0.633,,,1.7,-0.811,1.6,,,,,,,,,0.6,,-0.006,,Xây dựng và Vật liệu,Công ty Cổ phần An Thịnh
632,VLB,Q3,2018,8.1,1.9,0.238,0.19,3078,12833,,,,,,0.78,,,3.5,0.028,1.3,,,,,,,,,0.3,,-0.017,,Xây dựng và Vật liệu,Công ty Cổ phần Xây dựng và Sản xuất Vật liệu Xây dựng Biên Hòa
633,BCC,Q3,2018,9.0,0.5,0.053,0.019,773,14884,,,,,,0.381,,,0.6,1.612,2.6,,,,,,,,,1.6,,0.014,,Xây dựng và Vật liệu,Công ty Cổ phần Xi măng Bỉm Sơn
634,BCE,Q3,2018,5.3,0.4,0.073,0.022,723,9885,,,,,,0.312,,,0.5,0.131,3.2,,,,,,,,,2.2,,0.014,,Xây dựng và Vật liệu,Công ty Cổ phần Xây dựng và Giao thông Bình Dương
635,MVC,Q3,2018,5.7,0.7,0.132,0.099,1486,11653,,,,,,0.763,,,3.2,0.453,1.3,,,,,,,,,0.3,,0.06,,Xây dựng và Vật liệu,Công ty Cổ phần Vật liệu và Xây dựng Bình Dương
636,BMP,Q3,2018,8.6,1.6,0.188,0.163,5666,30409,,,,,,0.895,,,8.5,-0.01,1.1,,,,,,,,,0.1,,0.049,,Xây dựng và Vật liệu,Công ty Cổ phần Nhựa Bình Minh
637,BT6,Q3,2018,-0.4,0.2,-0.465,-0.14,-6039,9962,,,,,,0.27,,,0.4,0.068,3.7,,,,,,,,,2.7,,-0.033,,Xây dựng và Vật liệu,Công ty Cổ phần BETON 6
638,BTS,Q3,2018,30.9,0.5,0.015,0.005,166,10924,,,,,,0.351,,,0.5,0.494,2.8,,,,,,,,,1.8,,0.0,,Xây dựng và Vật liệu,Công ty Cổ phần Xi măng VICEM Bút Sơn
639,C69,Q3,2018,42.5,2.2,0.069,0.031,92,1748,,,,,,0.428,,,0.7,0.067,2.3,,,,,,,,,1.3,,0.955,,Xây dựng và Vật liệu,Công ty Cổ phần Xây dựng 1369
640,C32,Q3,2018,3.1,0.7,0.237,0.154,7439,33835,,,,,,0.648,,,1.8,0.037,1.5,,,,,,,,,0.5,,0.071,,Xây dựng và Vật liệu,Công ty Cổ phần CIC39
641,C47,Q3,2018,25.6,0.8,0.032,0.004,423,13298,,,,,,0.13,,,0.2,-0.571,7.7,,,,,,,,,5.8,,0.056,,Xây dựng và Vật liệu,Công ty Cổ phần Xây dựng 47
642,C92,Q3,2018,80.9,0.4,0.005,0.001,65,12204,,,,,,0.218,,,0.3,-0.455,4.6,,,,,,,,,3.6,,0.004,,Xây dựng và Vật liệu,Công ty Cổ phần Xây dựng và Đầu tư 492
643,CCM,Q3,2018,2.9,0.5,0.196,0.09,6587,36074,,,,,,0.446,,,0.8,-0.165,2.2,,,,,,,,,1.2,,0.038,,Xây dựng và Vật liệu,Công ty Cổ phần Khoáng sản và Xi măng Cần Thơ
644,CDC,Q3,2018,5.9,0.7,0.121,0.036,1519,12315,,,,,,0.274,,,0.4,0.082,3.6,,,,,,,,,2.6,,0.033,,Xây dựng và Vật liệu,Công ty Cổ phần Chương Dương
645,CDO,Q3,2018,-4.2,0.1,-0.019,-0.017,-212,11110,,,,,,0.92,,,11.5,0.053,1.1,,,,,,,,,0.1,,0.024,,Xây dựng và Vật liệu,Công ty Cổ phần Tư vấn Thiết kế và Phát triển Đô thị
646,CIG,Q3,2018,11.1,0.6,0.058,0.018,381,6865,,,,,,0.308,,,0.4,-0.099,3.2,,,,,,,,,2.2,,0.001,,Xây dựng và Vật liệu,Công ty Cổ phần COMA 18
647,CII,Q3,2018,75.8,1.2,0.016,0.004,338,20666,,,,,,0.217,,,0.5,-6.513,4.6,,,,,,,,,2.0,,-0.005,,Xây dựng và Vật liệu,Công ty Cổ phần Đầu tư Hạ tầng Kỹ thuật Thành phố Hồ Chí Minh
648,CMI,Q3,2018,-0.2,-0.3,3.707,-0.416,-7404,-4996,,,,,,-0.318,,,-0.2,-0.463,-3.1,,,,,,,,,-4.1,,-0.004,,Xây dựng và Vật liệu,Công ty Cổ phần CMISTONE Việt Nam
649,CMD,Q3,2018,,,0.217,0.103,3919,18151,,,,,,0.472,,,0.9,-0.002,2.1,,,,,,,,,1.1,,0.003,,Xây dựng và Vật liệu,Công ty Cổ phần Vật liệu xây dựng và Trang trí nội thất TP Hồ Chí Minh
650,CMS,Q3,2018,-32.8,0.3,-0.009,-0.004,-109,11353,,,,,,0.404,,,1.0,0.304,2.5,,,,,,,,,1.0,,0.0,,Xây dựng và Vật liệu,Công ty Cổ phần Tập đoàn CMH Việt Nam
651,CC1,Q3,2018,-210.1,1.2,-0.005,-0.001,-68,12340,,,,,,0.166,,,0.3,-0.859,6.0,,,,,,,,,3.7,,0.064,,Xây dựng và Vật liệu,Tổng Công ty Xây dựng số 1 - CTCP
652,CRC,Q3,2018,35.3,2.8,0.08,0.042,471,5884,,,,,,0.477,,,1.2,0.388,2.1,,,,,,,,,0.8,,0.007,,Xây dựng và Vật liệu,Công ty Cổ phần Create Capital Việt Nam
653,CSC,Q3,2018,1.7,0.9,0.68,0.228,6451,12633,,,,,,0.411,,,0.9,0.005,2.4,,,,,,,,,1.1,,0.006,,Xây dựng và Vật liệu,Công ty Cổ phần Tập đoàn COTANA
654,CT6,Q3,2018,-2.0,0.6,-0.258,-0.073,-2241,7568,,,,,,0.26,,,0.4,-0.164,3.8,,,,,,,,,2.8,,-0.049,,Xây dựng và Vật liệu,Công ty Cổ phần Công trình 6
655,CTD,Q3,2018,6.8,1.4,0.222,0.116,22390,109417,,,,,,0.535,,,1.2,-0.002,1.9,,,,,,,,,0.9,,0.062,,Xây dựng và Vật liệu,Công ty Cổ phần Xây dựng Coteccons
656,GTS,Q3,2018,2.9,0.4,0.138,0.06,1508,11141,,,,,,0.447,,,0.8,0.194,2.2,,,,,,,,,1.2,,0.047,,Xây dựng và Vật liệu,Công ty Cổ phần Công trình Giao thông Sài Gòn
657,CTI,Q3,2018,7.3,0.9,0.128,0.034,2803,23197,,,,,,0.288,,,0.5,0.129,3.5,,,,,,,,,1.9,,0.041,,Xây dựng và Vật liệu,Công ty Cổ phần Đầu tư Phát triển Cường Thuận IDICO
658,CTR,Q3,2018,8.1,1.5,0.206,0.075,1589,8431,,,,,,0.34,,,0.5,0.179,2.9,,,,,,,,,1.9,,0.056,,Xây dựng và Vật liệu,Tổng Công ty Cổ phần Công trình Viettel
659,CTX,Q3,2018,4.2,1.3,0.361,0.097,3152,9915,,,,,,0.281,,,0.4,0.06,3.6,,,,,,,,,2.5,,0.0,,Xây dựng và Vật liệu,Tổng Công ty Cổ phần Đầu tư Xây dựng và Thương mại Việt Nam
660,CVT,Q3,2018,5.2,1.4,0.292,0.129,4342,16424,,,,,,0.44,,,0.8,-0.064,2.3,,,,,,,,,1.3,,0.106,,Xây dựng và Vật liệu,Công ty Cổ phần CMC
661,CX8,Q3,2018,43.8,0.7,0.017,0.004,207,12203,,,,,,0.274,,,0.4,-0.222,3.6,,,,,,,,,2.6,,0.075,,Xây dựng và Vật liệu,Công ty Cổ phần Đầu tư và Xây lắp Constrexim số 8
662,DC2,Q3,2018,8.6,0.9,0.108,0.035,836,7853,,,,,,0.41,,,0.7,-0.031,2.4,,,,,,,,,1.4,,-0.055,,Xây dựng và Vật liệu,Công ty Cổ phần Đầu tư Phát triển - Xây dựng (DIC) số 2
663,DC4,Q3,2018,26.2,2.0,0.094,0.03,312,4126,,,,,,0.355,,,0.6,0.002,2.8,,,,,,,,,1.8,,0.09,,Xây dựng và Vật liệu,Công ty Cổ phần Xây dựng DIC Holdings
664,DCT,Q3,2018,-0.3,-0.2,0.69,-0.126,-3416,-6154,,,,,,-0.245,,,-0.2,-0.302,-4.1,,,,,,,,,-5.1,,-0.143,,Xây dựng và Vật liệu,Công ty Cổ phần Tấm lợp Vật liệu Xây dựng Đồng Nai
665,DHA,Q3,2018,5.4,0.9,0.168,0.157,4174,25125,,,,,,0.928,,,12.9,0.037,1.1,,,,,,,,,0.1,,0.008,,Xây dựng và Vật liệu,Công ty Cổ phần Hóa An
666,DIC,Q3,2018,11.5,0.4,0.032,0.006,336,10484,,,,,,0.19,,,0.2,-0.413,5.3,,,,,,,,,4.1,,0.005,,Xây dựng và Vật liệu,Công ty Cổ phần Đầu tư và Thương mại DIC
667,DID,Q3,2018,23.2,0.6,0.025,0.01,168,6681,,,,,,0.361,,,0.6,0.582,2.8,,,,,,,,,1.8,,0.011,,Xây dựng và Vật liệu,Công ty Cổ phần DIC - Đồng Tiến
668,DIH,Q3,2018,51.7,1.6,0.03,0.007,270,8785,,,,,,0.207,,,0.3,0.127,4.8,,,,,,,,,3.8,,0.004,,Xây dựng và Vật liệu,Công ty Cổ phần Đầu tư Phát triển Xây dựng - Hội An
669,DLR,Q3,2018,-5.5,5.0,-0.572,-0.073,-1913,2083,,,,,,0.088,,,0.1,-0.055,11.3,,,,,,,,,10.3,,-0.066,,Xây dựng và Vật liệu,Công ty Cổ phần Địa ốc Đà Lạt
670,DNP,Q3,2018,26.5,1.5,0.071,0.013,547,9523,,,,,,0.185,,,0.4,0.083,5.4,,,,,,,,,2.8,,0.278,,Xây dựng và Vật liệu,Công ty Cổ phần DNP Holding
671,BDT,Q3,2018,3.1,0.6,0.209,0.117,2488,12476,,,,,,0.53,,,1.2,-0.106,1.9,,,,,,,,,0.8,,0.051,,Xây dựng và Vật liệu,Công ty Cổ phần Xây lắp và Vật liệu xây dựng Đồng Tháp
672,DTC,Q3,2018,10.8,1.5,0.151,0.037,1000,7217,,,,,,0.268,,,0.4,-0.359,3.7,,,,,,,,,2.7,,0.036,,Xây dựng và Vật liệu,Công ty Cổ phần Viglacera Đông Triều
673,DXV,Q3,2018,19.0,0.3,0.015,0.01,176,11831,,,,,,0.674,,,2.1,0.612,1.5,,,,,,,,,0.5,,0.011,,Xây dựng và Vật liệu,Công ty Cổ phần VICEM Vật liệu Xây dựng Đà Nẵng
674,EVG,Q3,2018,14.6,0.6,0.053,0.046,253,6229,,,,,,0.855,,,6.2,0.258,1.2,,,,,,,,,0.2,,0.893,,Xây dựng và Vật liệu,Công ty Cổ phần Tập đoàn Everland
675,EIC,Q3,2018,218.1,0.7,0.003,0.003,35,10276,,,,,,0.938,,,15.1,-0.007,1.1,,,,,,,,,0.1,,0.001,,Xây dựng và Vật liệu,Công ty Cổ phần EVN Quốc Tế
676,ROS,Q3,2018,31.2,4.0,0.136,0.073,1291,10167,,,,,,0.509,,,1.0,-0.06,2.0,,,,,,,,,1.0,,0.003,,Xây dựng và Vật liệu,Công ty Cổ phần Xây dựng FLC FAROS
677,FCM,Q3,2018,10.3,0.6,0.057,0.027,663,11633,,,,,,0.497,,,1.2,0.203,2.0,,,,,,,,,0.8,,0.021,,Xây dựng và Vật liệu,Công ty Cổ phần Khoáng sản FECON
678,FCN,Q3,2018,9.5,1.0,0.125,0.044,1362,12828,,,,,,0.381,,,0.7,-0.037,2.6,,,,,,,,,1.4,,-0.022,,Xây dựng và Vật liệu,Công ty Cổ phần FECON
679,GMX,Q3,2018,4.4,1.1,0.254,0.178,2396,9605,,,,,,0.666,,,2.0,0.028,1.5,,,,,,,,,0.5,,0.052,,Xây dựng và Vật liệu,Công ty Cổ phần Gạch ngói Gốm xây dựng Mỹ Xuân
680,HC3,Q3,2018,3.6,0.7,0.198,0.138,4777,25554,,,,,,0.757,,,5.0,-0.464,1.3,,,,,,,,,0.2,,0.046,,Xây dựng và Vật liệu,Công ty Cổ phần Xây dựng số 3 Hải Phòng
681,HID,Q3,2018,-3184.6,0.4,0.0,0.0,0,6040,,,,,,0.845,,,6.7,-1.009,1.2,,,,,,,,,0.1,,-0.004,,Xây dựng và Vật liệu,Công ty Cổ phần Halcom Vietnam
682,HAS,Q3,2018,10.9,0.4,0.038,0.024,701,18306,,,,,,0.637,,,1.8,-0.69,1.6,,,,,,,,,0.6,,0.006,,Xây dựng và Vật liệu,Công ty Cổ phần Hacisco
683,HBC,Q3,2018,7.0,2.0,0.326,0.052,3100,10700,,,,,,0.169,,,0.2,-0.041,5.9,,,,,,,,,4.5,,0.075,,Xây dựng và Vật liệu,Công ty Cổ phần Tập đoàn Xây dựng Hòa Bình
684,HCC,Q3,2018,3.3,0.6,0.193,0.093,2998,16891,,,,,,0.455,,,0.8,0.262,2.2,,,,,,,,,1.2,,0.085,,Xây dựng và Vật liệu,Công ty Cổ phần Bê tông Hòa Cầm - Intimex
685,HDA,Q3,2018,7.2,0.8,0.113,0.069,1400,12928,,,,,,0.607,,,1.9,-0.111,1.6,,,,,,,,,0.5,,0.003,,Xây dựng và Vật liệu,Công ty Cổ phần Hãng sơn Đông Á
686,HLY,Q3,2018,-3.1,1.0,-0.252,-0.09,-4980,16119,,,,,,0.304,,,0.4,0.768,3.3,,,,,,,,,2.3,,-0.115,,Xây dựng và Vật liệu,Công ty Cổ phần Gốm Xây Dựng Yên Hưng
687,HOM,Q3,2018,123.6,0.3,0.002,0.001,28,12821,,,,,,0.547,,,1.2,0.682,1.8,,,,,,,,,0.8,,0.001,,Xây dựng và Vật liệu,Công ty Cổ phần Xi măng VICEM Hoàng Mai
688,HT1,Q3,2018,7.5,0.9,0.119,0.053,1559,13023,,,,,,0.451,,,0.8,0.041,2.2,,,,,,,,,1.2,,-0.084,,Xây dựng và Vật liệu,Công ty Cổ phần Xi măng VICEM Hà Tiên
689,HTI,Q3,2018,3.0,0.5,0.158,0.04,2729,17484,,,,,,0.257,,,0.3,0.03,3.9,,,,,,,,,2.9,,0.042,,Xây dựng và Vật liệu,Công ty Cổ phần Đầu tư Phát triển Hạ tầng IDICO
690,HU1,Q3,2018,12.2,0.6,0.042,0.006,627,12867,,,,,,0.096,,,0.1,0.031,10.4,,,,,,,,,8.2,,-0.101,,Xây dựng và Vật liệu,Công ty Cổ phần Đầu tư và Xây dựng HUD1
691,HU3,Q3,2018,5.0,0.5,0.086,0.018,1365,14488,,,,,,0.17,,,0.2,-0.109,5.9,,,,,,,,,4.5,,0.016,,Xây dựng và Vật liệu,Công ty Cổ phần Đầu tư và Xây dựng HUD3
692,HU4,Q3,2018,10.9,0.4,0.033,0.01,477,13005,,,,,,0.311,,,0.5,-0.175,3.2,,,,,,,,,2.2,,0.004,,Xây dựng và Vật liệu,Công ty Cổ phần Đầu tư và Xây dựng HUD4
