,ticker,quarter,year,priceToEarning,priceToBook,roe,roa,earningPerShare,bookValuePerShare,interestMargin,nonInterestOnToi,badDebtPercentage,provisionOnBadDebt,costOfFinancing,equityOnTotalAsset,equityOnLoan,costToIncome,equityOnLiability,epsChange,assetOnEquity,preProvisionOnToi,postTaxOnToi,loanOnEarnAsset,loanOnAsset,loanOnDeposit,depositOnEarnAsset,badDebtOnAsset,liquidityOnLiability,payableOnEquity,cancelDebt,bookValuePerShareChange,creditGrowth,industry,organName
339,QBS,Q3,2020,-1.6,0.2,-0.141,-0.065,-1466,9679,,,,,,0.528,,,1.1,-0.326,1.9,,,,,,,,,0.9,,-0.024,,Hóa chất,Công ty Cổ phần Xuất nhập khẩu Quảng Bình
340,RDP,Q3,2020,6.2,0.7,0.112,0.024,1151,10707,,,,,,0.196,,,0.3,-0.029,5.1,,,,,,,,,3.1,,0.007,,Hóa chất,Công ty Cổ phần Rạng Đông Holding
341,SFG,Q3,2020,117.0,0.6,0.005,0.002,57,11677,,,,,,0.47,,,0.9,-1.911,2.1,,,,,,,,,1.1,,0.0,,Hóa chất,Công ty Cổ phần Phân bón Miền Nam
342,SJF,Q3,2020,-5.5,0.2,-0.04,-0.025,-421,10310,,,,,,0.714,,,2.7,-0.132,1.4,,,,,,,,,0.4,,-0.002,,Hóa chất,Công ty Cổ phần Đầu tư Sao Thái Dương
343,RTB,Q3,2020,6.3,0.5,0.082,0.039,1236,14879,,,,,,0.468,,,2.1,0.473,2.1,,,,,,,,,0.5,,0.019,,Hóa chất,Công ty Cổ phần Cao su Tân Biên
344,TNC,Q3,2020,10.3,1.6,0.158,0.145,2739,17745,,,,,,0.909,,,10.0,0.047,1.1,,,,,,,,,0.1,,0.007,,Hóa chất,Công ty Cổ phần Cao su Thống Nhất
345,TPC,Q3,2020,6.5,0.4,0.069,0.035,1012,14933,,,,,,0.489,,,1.0,-0.005,2.0,,,,,,,,,1.0,,-0.03,,Hóa chất,Công ty Cổ phần Nhựa Tân Đại Hưng
346,TRC,Q3,2020,10.9,0.6,0.057,0.046,3001,53087,,,,,,0.795,,,3.9,0.011,1.3,,,,,,,,,0.3,,-0.002,,Hóa chất,Công ty Cổ phần Cao su Tây Ninh
347,TSC,Q3,2020,245.9,0.3,0.001,0.001,10,8077,,,,,,0.806,,,13.1,1.121,1.2,,,,,,,,,0.1,,0.004,,Hóa chất,Công ty Cổ phần Vật tư Kỹ thuật Nông nghiệp Cần Thơ
348,VAF,Q3,2020,22.9,0.7,0.03,0.023,351,11968,,,,,,0.793,,,3.8,0.037,1.3,,,,,,,,,0.3,,0.01,,Hóa chất,Công ty Cổ phần Phân lân nung chảy Văn Điển
349,VFG,Q3,2020,7.7,1.2,0.154,0.083,3400,22871,,,,,,0.586,,,1.4,0.11,1.7,,,,,,,,,0.7,,0.022,,Hóa chất,Công ty Cổ phần Khử trùng Việt Nam
350,VPS,Q3,2020,23.5,0.9,0.04,0.025,524,13246,,,,,,0.677,,,2.3,0.105,1.5,,,,,,,,,0.4,,0.007,,Hóa chất,Công ty Cổ phần Thuốc sát trùng Việt Nam
351,VNP,Q3,2020,7.3,0.6,0.088,0.041,834,9814,,,,,,0.477,,,0.9,0.124,2.1,,,,,,,,,1.1,,0.082,,Hóa chất,Công ty Cổ phần Nhựa Việt Nam
352,CMC,Q3,2020,13.8,0.4,0.029,0.012,361,12657,,,,,,0.378,,,0.6,-4.589,2.6,,,,,,,,,1.6,,0.033,,Ô tô và phụ tùng,Công ty Cổ phần Đầu tư CMC
353,CSM,Q3,2020,16.8,1.3,0.077,0.024,915,12016,,,,,,0.305,,,0.4,0.24,3.3,,,,,,,,,2.3,,-0.018,,Ô tô và phụ tùng,Công ty Cổ phần Công nghiệp Cao su Miền Nam
354,CTF,Q3,2020,207.0,2.3,0.011,0.004,74,6671,,,,,,0.336,,,0.5,-2.425,3.0,,,,,,,,,1.8,,0.003,,Ô tô và phụ tùng,Công ty Cổ phần City Auto
355,DRC,Q3,2020,9.7,1.4,0.14,0.093,1916,13783,,,,,,0.72,,,2.6,-0.081,1.4,,,,,,,,,0.4,,-0.034,,Ô tô và phụ tùng,Công ty Cổ phần Cao su Đà Nẵng
356,HAX,Q3,2020,7.2,1.1,0.151,0.044,1226,8236,,,,,,0.35,,,0.5,1.129,2.9,,,,,,,,,1.8,,0.122,,Ô tô và phụ tùng,Công ty Cổ phần Dịch vụ Ô tô Hàng Xanh
357,HHS,Q3,2020,4.0,0.4,0.099,0.091,1058,11277,,,,,,0.924,,,16.8,0.115,1.1,,,,,,,,,0.1,,0.016,,Ô tô và phụ tùng,Công ty Cổ phần Đầu tư Dịch vụ Hoàng Huy
358,HTL,Q3,2020,11.6,0.8,0.066,0.04,1083,16699,,,,,,0.639,,,1.8,0.648,1.6,,,,,,,,,0.6,,0.061,,Ô tô và phụ tùng,Công ty Cổ phần Kỹ thuật và Ô tô Trường Long
359,SRC,Q3,2020,6.9,1.1,0.173,0.074,2336,14236,,,,,,0.426,,,0.7,0.251,2.3,,,,,,,,,1.3,,0.052,,Ô tô và phụ tùng,Công ty Cổ phần Cao su Sao Vàng
360,SVC,Q3,2020,40.6,4.0,0.101,0.026,1731,17636,,,,,,0.282,,,0.6,0.09,3.6,,,,,,,,,1.6,,0.023,,Ô tô và phụ tùng,Công ty Cổ phần Dịch vụ tổng hợp Sài Gòn
361,TMT,Q3,2020,35.7,0.4,0.012,0.003,131,11303,,,,,,0.279,,,0.4,0.229,3.6,,,,,,,,,2.6,,0.0,,Ô tô và phụ tùng,Công ty Cổ phần Ô tô TMT
362,VKC,Q3,2020,54.7,0.4,0.007,0.003,84,12528,,,,,,0.37,,,0.6,-0.426,2.7,,,,,,,,,1.7,,0.002,,Ô tô và phụ tùng,Công ty Cổ phần VKC Holdings
363,AAM,Q3,2020,-34.3,0.6,-0.017,-0.015,-338,19300,,,,,,0.913,,,10.5,-3.348,1.1,,,,,,,,,0.1,,-0.022,,Thực phẩm và đồ uống,Công ty Cổ Phần Thủy Sản MeKong
364,ABT,Q3,2020,21.7,0.9,0.039,0.031,1383,34976,,,,,,0.771,,,3.4,-0.503,1.3,,,,,,,,,0.3,,0.005,,Thực phẩm và đồ uống,Công ty Cổ phần Xuất nhập khẩu Thủy sản Bến Tre
365,ACL,Q3,2020,25.8,1.0,0.039,0.018,530,13566,,,,,,0.423,,,0.7,-0.277,2.4,,,,,,,,,1.4,,0.013,,Thực phẩm và đồ uống,Công ty Cổ phần Xuất nhập khẩu Thủy sản Cửu Long An Giang
366,AGF,Q3,2020,-0.5,0.6,-1.238,-0.27,-7335,5883,,,,,,0.216,,,0.3,-0.401,4.6,,,,,,,,,3.6,,-4.568,,Thực phẩm và đồ uống,Công ty Cổ phần Xuất nhập khẩu Thủy sản An Giang
367,AGM,Q3,2020,7.9,0.5,0.068,0.035,1617,23857,,,,,,0.498,,,1.0,-0.048,2.0,,,,,,,,,1.0,,0.019,,Thực phẩm và đồ uống,Công ty Cổ phần Xuất nhập khẩu An Giang
368,ANV,Q3,2020,7.2,1.0,0.137,0.075,2463,18677,,,,,,0.547,,,1.2,-0.265,1.8,,,,,,,,,0.8,,0.017,,Thực phẩm và đồ uống,Công ty Cổ phần Nam Việt
369,ASM,Q3,2020,4.1,0.5,0.131,0.034,1654,13080,,,,,,0.263,,,0.7,-0.062,3.8,,,,,,,,,1.5,,0.026,,Thực phẩm và đồ uống,Công ty Cổ phần Tập đoàn Sao Mai
370,AVF,Q3,2020,-0.3,0.0,0.053,-1.767,-2353,-45240,,,,,,-36.375,,,-1.0,-0.092,0.0,,,,,,,,,-1.0,,0.009,,Thực phẩm và đồ uống,Công ty Cổ phần Việt An
371,BBC,Q3,2020,8.2,0.9,0.109,0.077,5859,56416,,,,,,0.7,,,2.3,-0.089,1.4,,,,,,,,,0.4,,0.009,,Thực phẩm và đồ uống,Công ty Cổ phần Bibica
372,BLF,Q3,2020,-6.8,0.3,-0.039,-0.012,-542,13795,,,,,,0.304,,,0.4,-2.661,3.3,,,,,,,,,2.3,,-0.018,,Thực phẩm và đồ uống,Công ty Cổ phần Thủy sản Bạc Liêu
373,CAN,Q3,2020,7.0,1.1,0.165,0.058,4009,25718,,,,,,0.335,,,0.5,-0.209,3.0,,,,,,,,,2.0,,0.016,,Thực phẩm và đồ uống,Công ty Cổ phần Đồ hộp Hạ Long
374,CLX,Q3,2020,7.1,0.9,0.136,0.08,1829,14073,,,,,,0.567,,,1.3,0.196,1.8,,,,,,,,,0.8,,0.043,,Thực phẩm và đồ uống,Công ty Cổ phần Xuất nhập khẩu và Đầu tư Chợ Lớn (CHOLIMEX)
375,CMX,Q3,2020,13.4,3.6,0.349,0.069,968,3653,,,,,,0.235,,,0.6,-0.057,4.3,,,,,,,,,1.8,,0.158,,Thực phẩm và đồ uống,Công ty Cổ phần CAMIMEX Group
376,DBC,Q3,2020,3.4,1.2,0.416,0.143,5764,16295,,,,,,0.386,,,0.6,0.358,2.6,,,,,,,,,1.6,,0.062,,Thực phẩm và đồ uống,Công ty Cổ phần Tập đoàn Dabaco Việt Nam
377,FMC,Q3,2020,8.7,1.9,0.254,0.128,3423,15562,,,,,,0.477,,,0.9,-0.026,2.1,,,,,,,,,1.1,,0.074,,Thực phẩm và đồ uống,Công ty Cổ phần Thực phẩm Sao Ta
378,FCS,Q3,2020,-9.7,2.2,-0.207,-0.029,-784,3404,,,,,,0.13,,,0.1,0.279,7.7,,,,,,,,,6.7,,-0.068,,Thực phẩm và đồ uống,Công ty Cổ phần Lương thực Thành phố Hồ Chí Minh
379,HAG,Q3,2020,-176.5,0.4,-0.002,-0.001,-25,12817,,,,,,0.283,,,0.6,-1.027,3.5,,,,,,,,,1.7,,-0.017,,Thực phẩm và đồ uống,Công ty Cổ phần Hoàng Anh Gia Lai
380,HHC,Q3,2020,42.7,4.0,0.099,0.034,2503,26553,,,,,,0.301,,,0.4,0.007,3.3,,,,,,,,,2.3,,0.015,,Thực phẩm và đồ uống,Công ty Cổ phần Bánh kẹo Hải Hà
381,HKB,Q3,2020,-5.3,0.1,-0.023,-0.016,-152,6500,,,,,,0.697,,,2.3,0.443,1.4,,,,,,,,,0.4,,-0.044,,Thực phẩm và đồ uống,Công ty Cổ phần Nông nghiệp và Thực phẩm Hà Nội - Kinh Bắc
382,HNG,Q3,2020,-14.2,1.5,-0.097,-0.037,-832,7709,,,,,,0.35,,,0.5,-0.406,2.9,,,,,,,,,1.9,,-0.066,,Thực phẩm và đồ uống,Công ty Cổ phần Nông nghiệp Quốc tế Hoàng Anh Gia Lai
383,HNM,Q3,2020,-20.0,0.5,-0.026,-0.009,-240,9082,,,,,,0.362,,,0.6,-0.115,2.8,,,,,,,,,1.8,,0.005,,Thực phẩm và đồ uống,Công ty Cổ phần Sữa Hà Nội
384,ICF,Q3,2020,-2.8,0.2,-0.079,-0.029,-537,6620,,,,,,0.371,,,0.6,-0.246,2.7,,,,,,,,,1.7,,-0.026,,Thực phẩm và đồ uống,Công ty Cổ phần Đầu tư-Thương mại-Thủy sản
385,IDI,Q3,2020,12.1,0.4,0.035,0.013,431,12424,,,,,,0.388,,,0.7,-0.233,2.6,,,,,,,,,1.5,,0.015,,Thực phẩm và đồ uống,Công ty Cổ phần Đầu tư và Phát triển Đa Quốc Gia I.D.I
386,KDC,Q3,2020,58.3,1.6,0.026,0.013,591,22103,,,,,,0.479,,,2.0,1.209,2.1,,,,,,,,,0.5,,0.019,,Thực phẩm và đồ uống,Công ty Cổ phần Tập đoàn KIDO
387,KHS,Q3,2020,6.0,0.8,0.131,0.033,1810,13808,,,,,,0.235,,,0.4,0.044,4.2,,,,,,,,,2.6,,0.032,,Thực phẩm và đồ uống,Công ty Cổ phần Kiên Hùng
388,KTS,Q3,2020,11.8,0.3,0.03,0.013,933,31492,,,,,,0.396,,,0.7,1.386,2.5,,,,,,,,,1.5,,0.006,,Thực phẩm và đồ uống,Công ty Cổ phần Đường Kon Tum
389,LAF,Q3,2020,9.2,1.0,0.119,0.063,1083,9687,,,,,,0.609,,,1.6,-0.015,1.6,,,,,,,,,0.6,,0.031,,Thực phẩm và đồ uống,Công ty Cổ phần Chế biến Hàng Xuất khẩu Long An
390,LSS,Q3,2020,20.7,0.3,0.016,0.011,313,20305,,,,,,0.689,,,2.2,0.042,1.5,,,,,,,,,0.4,,0.004,,Thực phẩm và đồ uống,Công ty Cổ phần Mía đường Lam Sơn
391,MCF,Q3,2020,7.1,0.7,0.103,0.06,1121,11070,,,,,,0.69,,,2.2,0.02,1.4,,,,,,,,,0.4,,0.022,,Thực phẩm và đồ uống,Công ty Cổ phần Xây lắp Cơ khí và Lương thực Thực phẩm
392,JOS,Q3,2020,-0.9,-0.1,0.146,-0.134,-2332,-17284,,,,,,-0.991,,,-0.5,-0.232,-1.0,,,,,,,,,-2.0,,-0.023,,Thực phẩm và đồ uống,Công ty Cổ phần Chế biến Thủy sản Xuất khẩu Minh Hải
393,MPC,Q3,2020,20.8,2.2,0.103,0.057,1323,12562,,,,,,0.522,,,1.1,0.02,1.9,,,,,,,,,0.9,,0.046,,Thực phẩm và đồ uống,Công ty Cổ phần Tập đoàn Thủy sản Minh Phú
394,MCH,Q3,2020,11.2,4.2,0.398,0.213,6338,16997,,,,,,0.523,,,1.2,0.065,1.9,,,,,,,,,0.8,,-0.129,,Thực phẩm và đồ uống,Công ty Cổ phần Hàng Tiêu Dùng MaSan
395,NGC,Q3,2020,-0.2,-0.6,-2.937,-0.315,-10040,-2900,,,,,,-0.13,,,-0.1,-0.124,-7.7,,,,,,,,,-8.7,,-0.094,,Thực phẩm và đồ uống,Công ty Cổ phần Chế biến Thủy sản Xuất khẩu Ngô Quyền
396,NSC,Q3,2020,5.8,1.1,0.192,0.113,11090,59211,,,,,,0.574,,,1.6,0.073,1.7,,,,,,,,,0.6,,0.001,,Thực phẩm và đồ uống,Công ty Cổ phần Tập đoàn Giống cây trồng Việt Nam
397,OCH,Q3,2020,6.5,1.0,0.169,0.078,1221,8017,,,,,,0.54,,,1.3,-0.305,1.9,,,,,,,,,0.7,,-0.01,,Thực phẩm và đồ uống,Công ty Cổ phần One Capital Hospitality
398,PAN,Q3,2020,22.8,1.1,0.05,0.015,873,17534,,,,,,0.269,,,0.8,-0.118,3.7,,,,,,,,,1.3,,0.011,,Thực phẩm và đồ uống,Công ty Cổ phần Tập đoàn PAN
399,DAT,Q3,2020,29.4,2.4,0.085,0.033,815,10173,,,,,,0.408,,,0.7,-0.043,2.5,,,,,,,,,1.5,,0.056,,Thực phẩm và đồ uống,Công ty Cổ phần Đầu tư Du lịch và Phát triển Thủy sản
400,CQN,Q3,2020,20.4,2.4,0.116,0.032,894,7522,,,,,,0.326,,,0.5,0.09,3.1,,,,,,,,,2.1,,0.039,,Thực phẩm và đồ uống,Công ty Cổ phần Cảng Quảng Ninh
401,QNS,Q3,2020,9.3,1.7,0.187,0.135,3202,17433,,,,,,0.735,,,2.8,-0.044,1.4,,,,,,,,,0.4,,0.013,,Thực phẩm và đồ uống,Công ty Cổ phần Đường Quảng Ngãi
402,SAF,Q3,2020,14.4,4.7,0.343,0.196,3820,11750,,,,,,0.574,,,1.3,0.058,1.7,,,,,,,,,0.7,,0.094,,Thực phẩm và đồ uống,Công ty Cổ phần Lương thực Thực phẩm SAFOCO
403,SBT,Q3,2020,22.7,1.3,0.058,0.023,631,11182,,,,,,0.409,,,0.7,0.167,2.4,,,,,,,,,1.4,,0.006,,Thực phẩm và đồ uống,Công ty Cổ phần Thành Thành Công - Biên Hòa
404,SGC,Q3,2020,13.4,4.2,0.317,0.204,4878,15557,,,,,,0.614,,,1.6,0.089,1.6,,,,,,,,,0.6,,0.079,,Thực phẩm và đồ uống,Công ty Cổ phần Xuất nhập khẩu Sa Giang
405,SJ1,Q3,2020,22.8,1.7,0.074,0.022,911,12430,,,,,,0.302,,,0.4,-0.253,3.3,,,,,,,,,2.3,,-0.019,,Thực phẩm và đồ uống,Công ty Cổ phần Nông nghiệp Hùng Hậu
406,SLS,Q3,2020,5.4,1.1,0.22,0.11,12289,59034,,,,,,0.559,,,1.3,0.009,1.8,,,,,,,,,0.8,,0.012,,Thực phẩm và đồ uống,Công ty Cổ phần Mía đường Sơn La
407,SPD,Q3,2020,42.4,0.7,0.016,0.005,181,11355.0,,,,,,0.331,,,0.5,0.627,3.0,,,,,,,,,2.0,,0.017,,Thực phẩm và đồ uống,Công ty Cổ phần Xuất nhập khẩu Thủy sản Miền Trung
408,SSC,Q3,2020,12.6,1.9,0.154,0.095,3823,25397,,,,,,0.63,,,1.7,0.09,1.6,,,,,,,,,0.6,,-0.033,,Thực phẩm và đồ uống,Công ty Cổ phần Giống cây trồng Miền Nam
409,SSN,Q3,2020,-171.0,0.4,-0.003,-0.001,-29,11415,,,,,,0.412,,,0.7,0.43,2.4,,,,,,,,,1.4,,0.0,,Thực phẩm và đồ uống,Công ty Cổ phần Xuất nhập khẩu Thủy sản Sài Gòn
410,TFC,Q3,2020,2.7,0.4,0.149,0.053,1804,12711,,,,,,0.38,,,0.6,-0.002,2.6,,,,,,,,,1.6,,0.057,,Thực phẩm và đồ uống,Công ty Cổ phần Trang
411,TS4,Q3,2020,-0.6,0.4,-0.466,-0.093,-6460,10181,,,,,,0.158,,,0.2,0.004,6.3,,,,,,,,,5.3,,0.007,,Thực phẩm và đồ uống,Công ty Cổ phần Thủy sản số 4
412,VHC,Q3,2020,9.9,1.4,0.148,0.111,4094,29272,,,,,,0.766,,,3.3,-0.095,1.3,,,,,,,,,0.3,,0.034,,Thực phẩm và đồ uống,Công ty Cổ phần Vĩnh Hoàn
413,VHF,Q3,2020,119.8,2.0,0.016,0.011,172,10574,,,,,,0.786,,,3.7,0.271,1.3,,,,,,,,,0.3,,0.016,,Thực phẩm và đồ uống,Công ty Cổ phần Xây dựng và Chế biến lương thực Vĩnh Hà
414,VLC,Q3,2020,32.0,4.4,0.145,0.084,843,6092,,,,,,0.573,,,4.6,0.275,1.7,,,,,,,,,0.2,,0.052,,Thực phẩm và đồ uống,Tổng Công ty Chăn nuôi Việt Nam - Công ty Cổ phần
415,VSN,Q3,2020,26.9,2.0,0.076,0.044,1016,13593,,,,,,0.545,,,1.2,-0.137,1.8,,,,,,,,,0.8,,0.032,,Thực phẩm và đồ uống,Công ty Cổ phần Việt Nam Kỹ Nghệ Súc Sản
416,VOC,Q3,2020,8.9,1.1,0.124,0.102,2171,17309,,,,,,0.836,,,5.7,0.052,1.2,,,,,,,,,0.2,,0.026,,Thực phẩm và đồ uống,Tổng Công ty Công nghiệp Dầu thực vật Việt Nam - Công ty Cổ phần
417,BHN,Q3,2020,29.4,3.2,0.115,0.065,2339,21419,,,,,,0.642,,,2.6,0.432,1.6,,,,,,,,,0.4,,0.065,,Thực phẩm và đồ uống,Tổng Công ty Cổ phần Bia - Rượu - Nước giải khát Hà Nội
418,BSP,Q3,2020,6.1,0.7,0.12,0.072,2305,18829,,,,,,0.548,,,1.2,-0.166,1.8,,,,,,,,,0.8,,-0.006,,Thực phẩm và đồ uống,Công ty Cổ phần Bia Sài Gòn - Phú Thọ
419,CTP,Q3,2020,3.1,0.3,0.105,0.076,1237,12454,,,,,,0.651,,,1.9,0.422,1.5,,,,,,,,,0.5,,0.011,,Thực phẩm và đồ uống,Công ty Cổ phần Minh Khang Capital Trading Public
420,HAD,Q3,2020,3.5,0.6,0.171,0.104,3288,20047,,,,,,0.664,,,2.0,0.42,1.5,,,,,,,,,0.5,,0.075,,Thực phẩm và đồ uống,Công ty Cổ phần Bia Hà Nội - Hải Dương
421,HAT,Q3,2020,4.0,0.8,0.195,0.084,4781,25032,,,,,,0.427,,,0.7,-0.129,2.3,,,,,,,,,1.3,,0.164,,Thực phẩm và đồ uống,Công ty Cổ phần Thương mại Bia Hà Nội
422,HBH,Q3,2020,4.3,0.4,0.094,0.044,759,8440,,,,,,0.503,,,1.0,0.142,2.0,,,,,,,,,1.0,,0.07,,Thực phẩm và đồ uống,Công ty Cổ phần HABECO - Hải Phòng
423,HKT,Q3,2020,16.8,0.6,0.034,0.02,386,11407,,,,,,0.764,,,3.2,0.262,1.3,,,,,,,,,0.3,,0.003,,Thực phẩm và đồ uống,Công ty Cổ phần Đầu tư Ego Việt Nam
424,IFS,Q3,2020,12.8,1.8,0.158,0.127,1399,9869,,,,,,0.813,,,4.4,-0.08,1.2,,,,,,,,,0.2,,0.06,,Thực phẩm và đồ uống,Công ty Cổ phần Thực phẩm Quốc tế
425,NAF,Q3,2020,15.7,1.4,0.095,0.048,1328,14636,,,,,,0.485,,,0.9,-0.062,2.1,,,,,,,,,1.1,,0.017,,Thực phẩm và đồ uống,Công ty Cổ phần Nafoods Group
426,BSQ,Q3,2020,7.1,1.2,0.171,0.102,2386,14295,,,,,,0.532,,,1.1,-0.07,1.9,,,,,,,,,0.9,,-0.062,,Thực phẩm và đồ uống,Công ty Cổ phần Bia Sài Gòn - Quảng Ngãi
427,SKV,Q3,2020,5.4,1.5,0.271,0.134,3475,12896,,,,,,0.481,,,0.9,-0.017,2.1,,,,,,,,,1.1,,0.052,,Thực phẩm và đồ uống,Công ty Cổ phần Nước Giải khát Yến sào Khánh Hòa
428,BSL,Q3,2020,11.0,0.8,0.067,0.043,745,10740,,,,,,0.657,,,1.9,-0.163,1.5,,,,,,,,,0.5,,-0.084,,Thực phẩm và đồ uống,Công ty Cổ phần Bia Sài Gòn - Sông Lam
429,SBL,Q3,2020,20.1,0.8,0.04,0.023,642,15716,,,,,,0.593,,,1.5,-0.143,1.7,,,,,,,,,0.7,,0.032,,Thực phẩm và đồ uống,Công ty Cổ phần Bia Sài Gòn - Bạc Liêu
430,SCD,Q3,2020,35.7,1.0,0.028,0.024,643,22771,,,,,,0.865,,,6.4,-0.435,1.2,,,,,,,,,0.2,,-0.027,,Thực phẩm và đồ uống,Công ty Cổ phần Nước giải khát Chương Dương
431,SMB,Q3,2020,5.5,1.6,0.292,0.189,5283,18443,,,,,,0.637,,,1.8,-0.024,1.6,,,,,,,,,0.6,,0.099,,Thực phẩm và đồ uống,Công ty Cổ phần Bia Sài Gòn - Miền Trung
432,THB,Q3,2020,678.2,0.7,0.001,0.0,12,11823,,,,,,0.393,,,0.6,-0.967,2.5,,,,,,,,,1.5,,0.05,,Thực phẩm và đồ uống,Công ty Cổ phần Bia Hà Nội - Thanh Hóa
433,VCF,Q3,2020,6.2,2.4,0.472,0.326,27614,72350,,,,,,0.735,,,2.7,0.08,1.4,,,,,,,,,0.4,,0.122,,Thực phẩm và đồ uống,Công ty Cổ phần VinaCafé Biên Hòa
434,VDL,Q3,2020,26.9,2.0,0.076,0.067,1008,13313,,,,,,0.877,,,7.2,-0.044,1.1,,,,,,,,,0.1,,0.006,,Thực phẩm và đồ uống,Công ty Cổ phần Thực phẩm Lâm Đồng
435,VTL,Q3,2020,-17.7,2.1,-0.107,-0.03,-877,7465,,,,,,0.254,,,0.3,-0.57,3.9,,,,,,,,,2.9,,0.175,,Thực phẩm và đồ uống,Công ty Cổ phần Vang Thăng Long
436,WSB,Q3,2020,4.7,0.8,0.18,0.137,7805,44982,,,,,,0.812,,,4.3,-0.132,1.2,,,,,,,,,0.2,,0.007,,Thực phẩm và đồ uống,Công ty Cổ phần Bia Sài Gòn - Miền Tây
437,CLC,Q3,2020,4.6,0.9,0.197,0.136,5274,27644,,,,,,0.756,,,3.1,0.014,1.3,,,,,,,,,0.3,,0.06,,Hàng cá nhân & Gia dụng,Công ty Cổ phần Cát Lợi
438,HJC,Q3,2020,6.6,0.5,0.078,0.057,829,11059,,,,,,0.758,,,3.1,0.205,1.3,,,,,,,,,0.3,,0.043,,Hàng cá nhân & Gia dụng,Công ty Cổ phần Hòa Việt
439,NST,Q3,2020,10.3,0.6,0.06,0.019,913,15034,,,,,,0.343,,,0.5,4.626,2.9,,,,,,,,,1.9,,0.11,,Hàng cá nhân & Gia dụng,Công ty Cổ phần Ngân Sơn
440,VTJ,Q3,2020,185.1,0.4,0.002,0.002,22,10313,,,,,,0.979,,,46.4,-1.609,1.0,,,,,,,,,0.0,,0.0,,Hàng cá nhân & Gia dụng,Công ty Cổ phần Thương mại và Đầu tư VI NA TA BA
441,GLT,Q3,2020,13.3,2.6,0.197,0.126,2035,10465,,,,,,0.657,,,2.4,0.206,1.5,,,,,,,,,0.4,,0.008,,Hàng cá nhân & Gia dụng,Công ty Cổ phần Kỹ thuật điện Toàn Cầu
442,DCS,Q3,2020,23.0,0.0,0.002,0.002,21,10482,,,,,,0.947,,,17.9,0.792,1.1,,,,,,,,,0.1,,0.0,,Hàng cá nhân & Gia dụng,Công ty Cổ phần Tập đoàn Đại Châu
443,DQC,Q3,2020,45.3,0.5,0.011,0.006,357,32865,,,,,,0.58,,,1.4,-0.418,1.7,,,,,,,,,0.7,,-0.002,,Hàng cá nhân & Gia dụng,Công ty Cổ phần Tập đoàn Điện Quang
444,GDT,Q3,2020,7.5,2.0,0.261,0.197,3829,14311,,,,,,0.727,,,2.7,0.042,1.4,,,,,,,,,0.4,,0.013,,Hàng cá nhân & Gia dụng,Công ty Cổ phần Chế biến Gỗ Đức Thành
445,KSD,Q3,2020,-9.3,0.5,-0.056,-0.055,-492,8553,,,,,,0.99,,,95.7,0.769,1.0,,,,,,,,,0.0,,-0.012,,Hàng cá nhân & Gia dụng,Công ty Cổ phần Đầu tư DNA
446,RAL,Q3,2020,10.0,1.8,0.189,0.057,7484,41438,,,,,,0.302,,,0.4,0.031,3.3,,,,,,,,,2.3,,0.045,,Hàng cá nhân & Gia dụng,Công ty Cổ phần Bóng đèn Phích nước Rạng Đông
447,TLG,Q3,2020,10.1,1.4,0.137,0.102,3093,22100,,,,,,0.744,,,2.9,0.331,1.3,,,,,,,,,0.3,,0.007,,Hàng cá nhân & Gia dụng,Công ty Cổ phần Tập đoàn Thiên Long
448,XHC,Q3,2020,11.8,1.9,0.168,0.085,1817,11261,,,,,,0.518,,,1.1,1.514,1.9,,,,,,,,,0.9,,0.123,,Hàng cá nhân & Gia dụng,Công ty Cổ phần Xuân Hòa Việt Nam
449,BDG,Q3,2020,6.3,2.0,0.333,0.168,4020,12699.0,,,,,,0.548,,,1.2,0.061,1.8,,,,,,,,,0.8,,0.08,,Hàng cá nhân & Gia dụng,Công ty Cổ phần May mặc Bình Dương
450,STK,Q3,2020,8.0,1.0,0.126,0.065,1569,12385,,,,,,0.572,,,1.3,-0.197,1.7,,,,,,,,,0.7,,0.02,,Hàng cá nhân & Gia dụng,Công ty Cổ phần Sợi Thế Kỷ
451,ADS,Q3,2020,33.0,0.7,0.022,0.005,183,8372,,,,,,0.209,,,0.3,-2.301,4.8,,,,,,,,,3.3,,0.038,,Hàng cá nhân & Gia dụng,Công ty Cổ phần DAMSAN
452,EVE,Q3,2020,8.0,0.4,0.052,0.031,1114,21737,,,,,,0.635,,,1.7,-0.156,1.6,,,,,,,,,0.6,,0.019,,Hàng cá nhân & Gia dụng,Công ty Cổ phần Everpia
453,FTM,Q3,2020,-0.4,0.2,-0.45,-0.125,-4049,7244,,,,,,0.239,,,0.3,0.224,4.2,,,,,,,,,3.2,,-0.118,,Hàng cá nhân & Gia dụng,Công ty Cổ phần Đầu tư và Phát triển Đức Quân
454,GIL,Q3,2020,5.4,1.2,0.274,0.114,3790,16550,,,,,,0.381,,,0.6,0.293,2.6,,,,,,,,,1.6,,0.231,,Hàng cá nhân & Gia dụng,Công ty Cổ phần Sản xuất Kinh doanh Xuất nhập khẩu Bình Thạnh
455,GMC,Q3,2020,10.2,0.7,0.083,0.042,1357,18905,,,,,,0.519,,,1.1,-0.353,1.9,,,,,,,,,0.9,,-0.015,,Hàng cá nhân & Gia dụng,Công ty Cổ phần Garmex Sài Gòn
