,ticker,quarter,year,priceToEarning,priceToBook,roe,roa,earningPerShare,bookValuePerShare,interestMargin,nonInterestOnToi,badDebtPercentage,provisionOnBadDebt,costOfFinancing,equityOnTotalAsset,equityOnLoan,costToIncome,equityOnLiability,epsChange,assetOnEquity,preProvisionOnToi,postTaxOnToi,loanOnEarnAsset,loanOnAsset,loanOnDeposit,depositOnEarnAsset,badDebtOnAsset,liquidityOnLiability,payableOnEquity,cancelDebt,bookValuePerShareChange,creditGrowth,industry,organName
341,PLC,Q3,2019,6.5,0.8,0.116,0.035,1858,15999,,,,,,0.294,,,0.4,-0.007,3.4,,,,,,,,,2.4,,0.021,,Hóa chất,Tổng Công ty Hóa dầu Petrolimex - Công ty Cổ phần
342,PSE,Q3,2019,6.9,0.4,0.06,0.032,736,12202,,,,,,0.614,,,1.6,-0.004,1.6,,,,,,,,,0.6,,-0.049,,Hóa chất,Công ty Cổ phần Phân bón và hóa chất dầu khí Đông Nam Bộ
343,PCE,Q3,2019,4.4,0.5,0.106,0.071,1705,16170,,,,,,0.828,,,4.8,0.089,1.2,,,,,,,,,0.2,,0.026,,Hóa chất,Công ty Cổ phần Phân bón và hóa chất dầu khí Miền Trung
344,PSW,Q3,2019,14.2,0.4,0.031,0.019,355,11446,,,,,,0.799,,,4.0,-0.37,1.3,,,,,,,,,0.3,,-0.012,,Hóa chất,Công ty Cổ phần Phân bón và hóa chất dầu khí Tây Nam Bộ
345,QBS,Q3,2019,-2.1,0.3,-0.127,-0.053,-1438,11178,,,,,,0.419,,,0.7,8.357,2.4,,,,,,,,,1.4,,-0.073,,Hóa chất,Công ty Cổ phần Xuất nhập khẩu Quảng Bình
346,RDP,Q3,2019,28.6,0.7,0.026,0.007,259,10076,,,,,,0.237,,,0.4,0.395,4.2,,,,,,,,,2.3,,0.012,,Hóa chất,Công ty Cổ phần Rạng Đông Holding
347,SFG,Q3,2019,296.0,0.6,0.002,0.001,23,11637,,,,,,0.423,,,0.7,-0.912,2.4,,,,,,,,,1.4,,-0.008,,Hóa chất,Công ty Cổ phần Phân bón Miền Nam
348,SJF,Q3,2019,13.4,0.2,0.018,0.011,192,10736,,,,,,0.557,,,1.4,-0.557,1.8,,,,,,,,,0.7,,-0.008,,Hóa chất,Công ty Cổ phần Đầu tư Sao Thái Dương
349,RTB,Q3,2019,4.9,0.5,0.109,0.052,1621,15201,,,,,,0.486,,,2.3,-0.064,2.1,,,,,,,,,0.4,,-0.002,,Hóa chất,Công ty Cổ phần Cao su Tân Biên
350,TNC,Q3,2019,7.5,0.9,0.121,0.113,2007,16888,,,,,,0.923,,,12.0,-0.133,1.1,,,,,,,,,0.1,,0.0,,Hóa chất,Công ty Cổ phần Cao su Thống Nhất
351,TPC,Q3,2019,6.8,0.6,0.094,0.048,1322,14296,,,,,,0.516,,,1.1,0.116,1.9,,,,,,,,,0.9,,-0.051,,Hóa chất,Công ty Cổ phần Nhựa Tân Đại Hưng
352,TRC,Q3,2019,9.1,0.6,0.07,0.058,3681,52641,,,,,,0.81,,,4.3,0.001,1.2,,,,,,,,,0.2,,0.002,,Hóa chất,Công ty Cổ phần Cao su Tây Ninh
353,TSC,Q3,2019,50.9,0.2,0.004,0.003,45,10783,,,,,,0.822,,,18.0,-1.426,1.2,,,,,,,,,0.1,,0.003,,Hóa chất,Công ty Cổ phần Vật tư Kỹ thuật Nông nghiệp Cần Thơ
354,VAF,Q3,2019,28.0,0.8,0.026,0.021,321,11708,,,,,,0.781,,,3.6,-0.377,1.3,,,,,,,,,0.3,,-0.017,,Hóa chất,Công ty Cổ phần Phân lân nung chảy Văn Điển
355,VFG,Q3,2019,8.8,1.4,0.165,0.081,4445,27491,,,,,,0.495,,,1.0,0.062,2.0,,,,,,,,,1.0,,0.0,,Hóa chất,Công ty Cổ phần Khử trùng Việt Nam
356,VPS,Q3,2019,17.1,0.9,0.05,0.031,677,13161,,,,,,0.61,,,1.7,-0.181,1.6,,,,,,,,,0.6,,-0.001,,Hóa chất,Công ty Cổ phần Thuốc sát trùng Việt Nam
357,VNP,Q3,2019,-5.8,0.5,-0.089,-0.038,-832,9095,,,,,,0.447,,,0.8,0.231,2.2,,,,,,,,,1.2,,0.056,,Hóa chất,Công ty Cổ phần Nhựa Việt Nam
358,CMC,Q3,2019,-228.2,0.7,-0.003,-0.001,-39,12295,,,,,,0.461,,,0.9,-0.754,2.2,,,,,,,,,1.2,,-0.005,,Ô tô và phụ tùng,Công ty Cổ phần Đầu tư CMC
359,CSM,Q3,2019,70.9,1.2,0.017,0.005,195,11717,,,,,,0.321,,,0.5,0.756,3.1,,,,,,,,,2.1,,0.009,,Ô tô và phụ tùng,Công ty Cổ phần Công nghiệp Cao su Miền Nam
360,CTF,Q3,2019,18.3,2.6,0.201,0.061,994,6898,,,,,,0.312,,,0.6,-0.222,3.2,,,,,,,,,1.6,,-0.016,,Ô tô và phụ tùng,Công ty Cổ phần City Auto
361,DRC,Q3,2019,12.0,1.5,0.129,0.074,1703,13559,,,,,,0.618,,,1.6,0.336,1.6,,,,,,,,,0.6,,0.053,,Ô tô và phụ tùng,Công ty Cổ phần Cao su Đà Nẵng
362,HAX,Q3,2019,7.4,1.3,0.18,0.046,1582,9167,,,,,,0.247,,,0.3,-0.172,4.0,,,,,,,,,3.0,,0.074,,Ô tô và phụ tùng,Công ty Cổ phần Dịch vụ Ô tô Hàng Xanh
363,HHS,Q3,2019,6.6,0.3,0.043,0.039,429,10177,,,,,,0.929,,,19.2,-0.25,1.1,,,,,,,,,0.1,,0.006,,Ô tô và phụ tùng,Công ty Cổ phần Đầu tư Dịch vụ Hoàng Huy
364,HTL,Q3,2019,6.4,0.9,0.134,0.066,2161,16160,,,,,,0.564,,,1.3,0.39,1.8,,,,,,,,,0.8,,0.034,,Ô tô và phụ tùng,Công ty Cổ phần Kỹ thuật và Ô tô Trường Long
365,SRC,Q3,2019,37.7,1.6,0.041,0.017,528,12839,,,,,,0.436,,,0.8,0.05,2.3,,,,,,,,,1.3,,0.018,,Ô tô và phụ tùng,Công ty Cổ phần Cao su Sao Vàng
366,SVC,Q3,2019,5.9,0.9,0.156,0.038,4945,33457,,,,,,0.235,,,0.5,-0.06,4.3,,,,,,,,,2.0,,0.033,,Ô tô và phụ tùng,Công ty Cổ phần Dịch vụ tổng hợp Sài Gòn
367,TMT,Q3,2019,-16.9,0.6,-0.032,-0.006,-347,10707,,,,,,0.198,,,0.2,-3.025,5.1,,,,,,,,,4.0,,-0.002,,Ô tô và phụ tùng,Công ty Cổ phần Ô tô TMT
368,VKC,Q3,2019,10.2,0.3,0.03,0.012,362,12483,,,,,,0.426,,,0.7,1.381,2.3,,,,,,,,,1.3,,0.008,,Ô tô và phụ tùng,Công ty Cổ phần VKC Holdings
369,AAM,Q3,2019,15.0,0.6,0.035,0.032,761,20228,,,,,,0.889,,,8.0,-0.188,1.1,,,,,,,,,0.1,,-0.022,,Thực phẩm và đồ uống,Công ty Cổ Phần Thủy Sản MeKong
370,ABT,Q3,2019,6.7,0.9,0.138,0.111,4956,35957,,,,,,0.778,,,3.5,0.042,1.3,,,,,,,,,0.3,,-0.01,,Thực phẩm và đồ uống,Công ty Cổ phần Xuất nhập khẩu Thủy sản Bến Tre
371,ACL,Q3,2019,3.5,1.1,0.366,0.169,4418,13769,,,,,,0.494,,,1.0,-0.258,2.0,,,,,,,,,1.0,,0.029,,Thực phẩm và đồ uống,Công ty Cổ phần Xuất nhập khẩu Thủy sản Cửu Long An Giang
372,AGF,Q3,2019,-0.3,0.5,-0.866,-0.257,-9090,5970,,,,,,0.221,,,0.3,1.158,4.5,,,,,,,,,3.5,,-0.45,,Thực phẩm và đồ uống,Công ty Cổ phần Xuất nhập khẩu Thủy sản An Giang
373,AGM,Q3,2019,4.4,0.4,0.098,0.056,2156,23712,,,,,,0.536,,,1.2,0.049,1.9,,,,,,,,,0.9,,0.023,,Thực phẩm và đồ uống,Công ty Cổ phần Xuất nhập khẩu An Giang
374,ANV,Q3,2019,3.7,1.4,0.429,0.224,6316,17213,,,,,,0.547,,,1.2,0.051,1.8,,,,,,,,,0.8,,0.075,,Thực phẩm và đồ uống,Công ty Cổ phần Nam Việt
375,ASM,Q3,2019,3.5,0.4,0.124,0.036,1865,15801,,,,,,0.261,,,0.7,0.067,3.8,,,,,,,,,1.5,,0.034,,Thực phẩm và đồ uống,Công ty Cổ phần Tập đoàn Sao Mai
376,AVF,Q3,2019,-0.2,0.0,0.061,-1.498,-2549,-42868,,,,,,-30.173,,,-1.0,0.051,0.0,,,,,,,,,-1.0,,0.015,,Thực phẩm và đồ uống,Công ty Cổ phần Việt An
377,BBC,Q3,2019,9.0,1.0,0.119,0.088,6968,61759,,,,,,0.715,,,2.5,-0.011,1.4,,,,,,,,,0.4,,0.021,,Thực phẩm và đồ uống,Công ty Cổ phần Bibica
378,BLF,Q3,2019,3.1,0.2,0.068,0.02,913,14303,,,,,,0.305,,,0.4,1.57,3.3,,,,,,,,,2.3,,0.045,,Thực phẩm và đồ uống,Công ty Cổ phần Thủy sản Bạc Liêu
379,CAN,Q3,2019,13.1,1.2,0.093,0.04,2091,22977,,,,,,0.378,,,0.6,0.03,2.6,,,,,,,,,1.6,,0.083,,Thực phẩm và đồ uống,Công ty Cổ phần Đồ hộp Hạ Long
380,CLX,Q3,2019,10.2,1.1,0.107,0.064,1331,12778,,,,,,0.608,,,1.5,-0.026,1.6,,,,,,,,,0.6,,0.016,,Thực phẩm và đồ uống,Công ty Cổ phần Xuất nhập khẩu và Đầu tư Chợ Lớn (CHOLIMEX)
381,CMF,Q3,2019,6.7,2.4,0.385,0.175,17351,49199,,,,,,0.467,,,0.9,0.147,2.1,,,,,,,,,1.1,,0.094,,Thực phẩm và đồ uống,Công ty Cổ phần Thực phẩm Cholimex
382,CMX,Q3,2019,14.6,7.2,0.609,0.09,1045,2126,,,,,,0.153,,,0.3,-0.194,6.5,,,,,,,,,3.2,,0.107,,Thực phẩm và đồ uống,Công ty Cổ phần CAMIMEX Group
383,DBC,Q3,2019,11.8,0.7,0.059,0.019,1393,24039,,,,,,0.299,,,0.4,-0.456,3.3,,,,,,,,,2.3,,0.007,,Thực phẩm và đồ uống,Công ty Cổ phần Tập đoàn Dabaco Việt Nam
384,FMC,Q3,2019,6.4,2.0,0.33,0.152,3456,11347,,,,,,0.543,,,1.2,0.085,1.8,,,,,,,,,0.8,,-0.006,,Thực phẩm và đồ uống,Công ty Cổ phần Thực phẩm Sao Ta
385,FCS,Q3,2019,-18.9,2.1,-0.107,-0.017,-475,4189,,,,,,0.152,,,0.2,-0.248,6.6,,,,,,,,,5.6,,-0.018,,Thực phẩm và đồ uống,Công ty Cổ phần Lương thực Thành phố Hồ Chí Minh
386,HAG,Q3,2019,-74.1,0.3,-0.004,-0.001,-60,13683,,,,,,0.303,,,0.7,-0.847,3.3,,,,,,,,,1.4,,0.04,,Thực phẩm và đồ uống,Công ty Cổ phần Hoàng Anh Gia Lai
387,HHC,Q3,2019,43.6,4.6,0.111,0.05,2556,24171,,,,,,0.399,,,0.7,0.01,2.5,,,,,,,,,1.5,,0.016,,Thực phẩm và đồ uống,Công ty Cổ phần Bánh kẹo Hải Hà
388,HKB,Q3,2019,-0.3,0.1,-0.345,-0.231,-2769,6653,,,,,,0.647,,,1.9,0.004,1.5,,,,,,,,,0.5,,-0.036,,Thực phẩm và đồ uống,Công ty Cổ phần Nông nghiệp và Thực phẩm Hà Nội - Kinh Bắc
389,HNG,Q3,2019,-8.1,1.6,-0.194,-0.075,-1874,9476,,,,,,0.423,,,0.7,0.572,2.4,,,,,,,,,1.4,,0.092,,Thực phẩm và đồ uống,Công ty Cổ phần Nông nghiệp Quốc tế Hoàng Anh Gia Lai
390,HNM,Q3,2019,6.7,0.5,0.075,0.027,672,9322,,,,,,0.362,,,0.6,-0.002,2.8,,,,,,,,,1.8,,0.001,,Thực phẩm và đồ uống,Công ty Cổ phần Sữa Hà Nội
391,HVA,Q3,2019,-24.2,0.1,-0.003,-0.003,-33,10305,,,,,,0.819,,,4.5,-0.549,1.2,,,,,,,,,0.2,,0.002,,Thực phẩm và đồ uống,Công ty Cổ phần Đầu tư HVA
392,HVG,Q3,2019,-1.3,0.8,-0.361,-0.058,-2125,3534,,,,,,0.1,,,0.1,-4.978,10.0,,,,,,,,,7.8,,-0.511,,Thực phẩm và đồ uống,Công ty Cổ phần Hùng Vương
393,ICF,Q3,2019,-1.1,0.2,-0.122,-0.05,-984,7067,,,,,,0.375,,,0.6,0.806,2.7,,,,,,,,,1.7,,0.037,,Thực phẩm và đồ uống,Công ty Cổ phần Đầu tư-Thương mại-Thủy sản
394,IDI,Q3,2019,2.9,0.5,0.168,0.066,1983,12385,,,,,,0.382,,,0.7,-0.156,2.6,,,,,,,,,1.5,,0.021,,Thực phẩm và đồ uống,Công ty Cổ phần Đầu tư và Phát triển Đa Quốc Gia I.D.I
395,KDC,Q3,2019,40.7,0.8,0.018,0.009,438,23471,,,,,,0.482,,,2.1,0.052,2.1,,,,,,,,,0.5,,0.003,,Thực phẩm và đồ uống,Công ty Cổ phần Tập đoàn KIDO
396,KHS,Q3,2019,4.5,0.8,0.187,0.052,2513,13818,,,,,,0.263,,,0.5,-0.104,3.8,,,,,,,,,2.1,,0.031,,Thực phẩm và đồ uống,Công ty Cổ phần Kiên Hùng
397,KTS,Q3,2019,24.5,0.3,0.013,0.005,403,30695,,,,,,0.489,,,1.0,-0.548,2.0,,,,,,,,,1.0,,-0.013,,Thực phẩm và đồ uống,Công ty Cổ phần Đường Kon Tum
398,LAF,Q3,2019,-14.1,0.9,-0.064,-0.024,-566,8603,,,,,,0.468,,,0.9,-0.722,2.1,,,,,,,,,1.1,,0.037,,Thực phẩm và đồ uống,Công ty Cổ phần Chế biến Hàng Xuất khẩu Long An
399,LSS,Q3,2019,63.0,0.2,0.004,0.002,79,21278,,,,,,0.68,,,2.2,-0.297,1.5,,,,,,,,,0.5,,0.0,,Thực phẩm và đồ uống,Công ty Cổ phần Mía đường Lam Sơn
400,MCF,Q3,2019,9.1,0.8,0.086,0.044,930,10802,,,,,,0.507,,,1.0,-0.04,2.0,,,,,,,,,1.0,,0.021,,Thực phẩm và đồ uống,Công ty Cổ phần Xây lắp Cơ khí và Lương thực Thực phẩm
401,JOS,Q3,2019,-0.8,-0.1,0.212,-0.168,-2821,-14733,,,,,,-0.843,,,-0.5,0.094,-1.2,,,,,,,,,-2.2,,0.02,,Thực phẩm và đồ uống,Công ty Cổ phần Chế biến Thủy sản Xuất khẩu Minh Hải
402,MPC,Q3,2019,9.1,0.9,0.119,0.049,2468,26322,,,,,,0.582,,,1.5,-0.12,1.7,,,,,,,,,0.7,,0.044,,Thực phẩm và đồ uống,Công ty Cổ phần Tập đoàn Thủy sản Minh Phú
403,MCH,Q3,2019,14.1,4.5,0.331,0.185,4719,14840,,,,,,0.551,,,1.3,-0.02,1.8,,,,,,,,,0.8,,0.117,,Thực phẩm và đồ uống,Công ty Cổ phần Hàng Tiêu Dùng MaSan
404,NGC,Q3,2019,-37.2,0.9,-0.023,-0.005,-225,9738,,,,,,0.235,,,0.3,-1.137,4.3,,,,,,,,,3.3,,-0.103,,Thực phẩm và đồ uống,Công ty Cổ phần Chế biến Thủy sản Xuất khẩu Ngô Quyền
405,NSC,Q3,2019,6.1,1.4,0.236,0.143,12632,56385,,,,,,0.608,,,1.9,-0.06,1.6,,,,,,,,,0.5,,0.009,,Thực phẩm và đồ uống,Công ty Cổ phần Tập đoàn Giống cây trồng Việt Nam
406,OCH,Q3,2019,147.6,1.2,0.008,0.003,51,6404,,,,,,0.39,,,0.6,-16.252,2.6,,,,,,,,,1.6,,0.079,,Thực phẩm và đồ uống,Công ty Cổ phần One Capital Hospitality
407,PAN,Q3,2019,14.6,1.3,0.091,0.034,1579,17719,,,,,,0.366,,,1.4,0.066,2.7,,,,,,,,,0.7,,0.011,,Thực phẩm và đồ uống,Công ty Cổ phần Tập đoàn PAN
408,DAT,Q3,2019,12.8,1.3,0.111,0.042,1304,12486,,,,,,0.383,,,0.6,0.066,2.6,,,,,,,,,1.6,,0.037,,Thực phẩm và đồ uống,Công ty Cổ phần Đầu tư Du lịch và Phát triển Thủy sản
409,CQN,Q3,2019,,,0.106,0.025,833,7880,,,,,,0.24,,,0.3,-0.124,4.2,,,,,,,,,3.2,,0.027,,Thực phẩm và đồ uống,Công ty Cổ phần Cảng Quảng Ninh
410,QNS,Q3,2019,7.1,1.5,0.228,0.154,3520,16768,,,,,,0.705,,,2.4,0.046,1.4,,,,,,,,,0.4,,0.023,,Thực phẩm và đồ uống,Công ty Cổ phần Đường Quảng Ngãi
411,SAF,Q3,2019,8.8,2.8,0.336,0.19,4079,12626,,,,,,0.572,,,1.3,-0.002,1.7,,,,,,,,,0.7,,0.082,,Thực phẩm và đồ uống,Công ty Cổ phần Lương thực Thực phẩm SAFOCO
412,SBT,Q3,2019,40.3,1.6,0.042,0.016,428,10848,,,,,,0.396,,,0.7,0.0,2.5,,,,,,,,,1.5,,0.223,,Thực phẩm và đồ uống,Công ty Cổ phần Thành Thành Công - Biên Hòa
413,SGC,Q3,2019,29.8,8.1,0.278,0.19,4145,15231,,,,,,0.679,,,2.1,0.014,1.5,,,,,,,,,0.5,,0.051,,Thực phẩm và đồ uống,Công ty Cổ phần Xuất nhập khẩu Sa Giang
414,SJ1,Q3,2019,14.6,1.3,0.089,0.027,1133,12961,,,,,,0.305,,,0.4,0.01,3.3,,,,,,,,,2.3,,0.007,,Thực phẩm và đồ uống,Công ty Cổ phần Nông nghiệp Hùng Hậu
415,SLS,Q3,2019,5.7,0.6,0.11,0.047,5671,52534,,,,,,0.443,,,0.8,-0.122,2.3,,,,,,,,,1.3,,0.021,,Thực phẩm và đồ uống,Công ty Cổ phần Mía đường Sơn La
416,SPD,Q3,2019,-29.8,0.5,-0.017,-0.006,-201,11201.0,,,,,,0.322,,,0.5,-1.925,3.1,,,,,,,,,2.1,,0.011,,Thực phẩm và đồ uống,Công ty Cổ phần Xuất nhập khẩu Thủy sản Miền Trung
417,SSC,Q3,2019,11.1,3.0,0.271,0.178,6507,24209,,,,,,0.6,,,1.5,-0.067,1.7,,,,,,,,,0.7,,0.032,,Thực phẩm và đồ uống,Công ty Cổ phần Giống cây trồng Miền Nam
418,SSN,Q3,2019,-15.1,0.4,-0.027,-0.011,-318,11436,,,,,,0.4,,,0.7,0.417,2.5,,,,,,,,,1.5,,0.001,,Thực phẩm và đồ uống,Công ty Cổ phần Xuất nhập khẩu Thủy sản Sài Gòn
419,TFC,Q3,2019,6.3,0.4,0.062,0.021,695,11447,,,,,,0.331,,,0.5,0.057,3.0,,,,,,,,,1.9,,0.064,,Thực phẩm và đồ uống,Công ty Cổ phần Trang
420,TS4,Q3,2019,5.5,0.3,0.053,0.011,926,17570,,,,,,0.237,,,0.3,-0.166,4.2,,,,,,,,,3.2,,0.014,,Thực phẩm và đồ uống,Công ty Cổ phần Thủy sản số 4
421,VHC,Q3,2019,5.1,1.5,0.326,0.224,7679,26334,,,,,,0.737,,,2.8,-0.203,1.4,,,,,,,,,0.4,,0.056,,Thực phẩm và đồ uống,Công ty Cổ phần Vĩnh Hoàn
422,VHF,Q3,2019,54.7,2.0,0.037,0.023,393,10623,,,,,,0.552,,,1.2,-0.032,1.8,,,,,,,,,0.8,,0.012,,Thực phẩm và đồ uống,Công ty Cổ phần Xây dựng và Chế biến lương thực Vĩnh Hà
423,VLC,Q3,2019,11.9,1.1,0.092,0.053,1361,15231,,,,,,0.589,,,5.5,-0.043,1.7,,,,,,,,,0.2,,0.011,,Thực phẩm và đồ uống,Tổng Công ty Chăn nuôi Việt Nam - Công ty Cổ phần
424,VSN,Q3,2019,15.7,2.7,0.179,0.105,2243,13062,,,,,,0.611,,,1.6,0.096,1.6,,,,,,,,,0.6,,0.049,,Thực phẩm và đồ uống,Công ty Cổ phần Việt Nam Kỹ Nghệ Súc Sản
425,VOC,Q3,2019,5.6,0.6,0.102,0.076,1782,17601,,,,,,0.798,,,4.3,-0.11,1.3,,,,,,,,,0.2,,0.018,,Thực phẩm và đồ uống,Tổng Công ty Công nghiệp Dầu thực vật Việt Nam - Công ty Cổ phần
426,BHN,Q3,2019,32.7,3.7,0.115,0.055,2177,19311,,,,,,0.497,,,1.3,-0.058,2.0,,,,,,,,,0.8,,-0.021,,Thực phẩm và đồ uống,Tổng Công ty Cổ phần Bia - Rượu - Nước giải khát Hà Nội
427,BSP,Q3,2019,5.2,1.1,0.22,0.144,4227,19482,,,,,,0.665,,,2.0,0.102,1.5,,,,,,,,,0.5,,0.074,,Thực phẩm và đồ uống,Công ty Cổ phần Bia Sài Gòn - Phú Thọ
428,CTP,Q3,2019,2.8,0.2,0.065,0.051,701,11195,,,,,,0.839,,,5.7,-0.286,1.2,,,,,,,,,0.2,,-0.021,,Thực phẩm và đồ uống,Công ty Cổ phần Minh Khang Capital Trading Public
429,HAD,Q3,2019,5.4,0.8,0.157,0.073,2849,18393,,,,,,0.56,,,1.3,0.052,1.8,,,,,,,,,0.8,,0.053,,Thực phẩm và đồ uống,Công ty Cổ phần Bia Hà Nội - Hải Dương
430,HAT,Q3,2019,3.6,1.1,0.328,0.129,7445,23916,,,,,,0.43,,,0.8,0.042,2.3,,,,,,,,,1.3,,0.215,,Thực phẩm và đồ uống,Công ty Cổ phần Thương mại Bia Hà Nội
431,HBH,Q3,2019,2.7,0.5,0.186,0.069,1310,7681,,,,,,0.431,,,0.8,0.505,2.3,,,,,,,,,1.3,,0.064,,Thực phẩm và đồ uống,Công ty Cổ phần HABECO - Hải Phòng
432,HKT,Q3,2019,15.3,0.3,0.017,0.01,189,11040,,,,,,0.474,,,0.9,0.231,2.1,,,,,,,,,1.1,,-0.004,,Thực phẩm và đồ uống,Công ty Cổ phần Đầu tư Ego Việt Nam
433,IFS,Q3,2019,9.1,2.9,0.376,0.271,2472,7805,,,,,,0.785,,,3.8,0.096,1.3,,,,,,,,,0.3,,0.095,,Thực phẩm và đồ uống,Công ty Cổ phần Thực phẩm Quốc tế
434,NAF,Q3,2019,36.3,2.1,0.067,0.033,609,10692,,,,,,0.517,,,1.1,0.306,1.9,,,,,,,,,0.9,,0.474,,Thực phẩm và đồ uống,Công ty Cổ phần Nafoods Group
435,BSQ,Q3,2019,6.7,1.7,0.253,0.165,3335,13553,,,,,,0.681,,,2.1,0.07,1.5,,,,,,,,,0.5,,0.057,,Thực phẩm và đồ uống,Công ty Cổ phần Bia Sài Gòn - Quảng Ngãi
436,SKV,Q3,2019,6.2,1.7,0.282,0.136,3562,12799,,,,,,0.507,,,1.0,0.018,2.0,,,,,,,,,1.0,,0.054,,Thực phẩm và đồ uống,Công ty Cổ phần Nước Giải khát Yến sào Khánh Hòa
437,BSL,Q3,2019,7.4,1.0,0.138,0.081,1519,11360,,,,,,0.609,,,1.6,0.238,1.6,,,,,,,,,0.6,,0.041,,Thực phẩm và đồ uống,Công ty Cổ phần Bia Sài Gòn - Sông Lam
438,SBL,Q3,2019,7.1,0.9,0.127,0.069,2084,16166,,,,,,0.562,,,1.3,0.135,1.8,,,,,,,,,0.8,,0.038,,Thực phẩm và đồ uống,Công ty Cổ phần Bia Sài Gòn - Bạc Liêu
439,SCD,Q3,2019,11.6,1.3,0.11,0.091,2492,23076,,,,,,0.816,,,4.4,0.209,1.2,,,,,,,,,0.2,,0.007,,Thực phẩm và đồ uống,Công ty Cổ phần Nước giải khát Chương Dương
440,SMB,Q3,2019,5.0,1.7,0.361,0.222,6094,17702,,,,,,0.656,,,1.9,0.067,1.5,,,,,,,,,0.5,,0.113,,Thực phẩm và đồ uống,Công ty Cổ phần Bia Sài Gòn - Miền Trung
441,THB,Q3,2019,5.0,0.6,0.116,0.05,1587,13198,,,,,,0.425,,,0.7,1.033,2.4,,,,,,,,,1.4,,0.045,,Thực phẩm và đồ uống,Công ty Cổ phần Bia Hà Nội - Thanh Hóa
442,VCF,Q3,2019,6.5,3.4,0.523,0.322,23532,44736,,,,,,0.632,,,1.7,0.032,1.6,,,,,,,,,0.6,,-0.289,,Thực phẩm và đồ uống,Công ty Cổ phần VinaCafé Biên Hòa
443,VDL,Q3,2019,17.3,1.6,0.098,0.079,1243,13305,,,,,,0.884,,,7.6,0.161,1.1,,,,,,,,,0.1,,0.01,,Thực phẩm và đồ uống,Công ty Cổ phần Thực phẩm Lâm Đồng
444,VTL,Q3,2019,-34.6,2.2,-0.061,-0.021,-578,8976,,,,,,0.308,,,0.4,0.61,3.3,,,,,,,,,2.3,,-0.115,,Thực phẩm và đồ uống,Công ty Cổ phần Vang Thăng Long
445,WSB,Q3,2019,3.7,0.9,0.259,0.178,10283,41823,,,,,,0.71,,,2.4,0.12,1.4,,,,,,,,,0.4,,0.021,,Thực phẩm và đồ uống,Công ty Cổ phần Bia Sài Gòn - Miền Tây
446,CLC,Q3,2019,5.0,1.0,0.218,0.137,5405,25852,,,,,,0.628,,,1.7,-0.013,1.6,,,,,,,,,0.6,,0.075,,Hàng cá nhân & Gia dụng,Công ty Cổ phần Cát Lợi
447,HJC,Q3,2019,3.7,0.3,0.094,0.049,916,10154,,,,,,0.706,,,2.4,-0.158,1.4,,,,,,,,,0.4,,0.032,,Hàng cá nhân & Gia dụng,Công ty Cổ phần Hòa Việt
448,NST,Q3,2019,12.0,1.1,0.095,0.029,1435,15245,,,,,,0.304,,,0.4,0.142,3.3,,,,,,,,,2.3,,0.051,,Hàng cá nhân & Gia dụng,Công ty Cổ phần Ngân Sơn
449,VTJ,Q3,2019,10.4,0.8,0.08,0.077,794,10330,,,,,,0.979,,,46.6,-0.391,1.0,,,,,,,,,0.0,,-0.006,,Hàng cá nhân & Gia dụng,Công ty Cổ phần Thương mại và Đầu tư VI NA TA BA
450,GLT,Q3,2019,18.3,3.1,0.166,0.103,1730,10164,,,,,,0.619,,,1.9,-0.258,1.6,,,,,,,,,0.5,,-0.078,,Hàng cá nhân & Gia dụng,Công ty Cổ phần Kỹ thuật điện Toàn Cầu
451,DCS,Q3,2019,-15.9,0.0,-0.002,-0.002,-25,10444,,,,,,0.935,,,14.3,1.012,1.1,,,,,,,,,0.1,,-0.001,,Hàng cá nhân & Gia dụng,Công ty Cổ phần Tập đoàn Đại Châu
452,DQC,Q3,2019,9.7,0.5,0.047,0.031,1732,34882,,,,,,0.637,,,1.8,-0.227,1.6,,,,,,,,,0.6,,0.008,,Hàng cá nhân & Gia dụng,Công ty Cổ phần Tập đoàn Điện Quang
453,GDT,Q3,2019,6.3,1.6,0.266,0.211,4171,16521,,,,,,0.787,,,3.7,-0.064,1.3,,,,,,,,,0.3,,0.071,,Hàng cá nhân & Gia dụng,Công ty Cổ phần Chế biến Gỗ Đức Thành
454,KSD,Q3,2019,9.7,0.6,0.058,0.055,513,9074,,,,,,0.971,,,33.6,0.083,1.0,,,,,,,,,0.0,,0.023,,Hàng cá nhân & Gia dụng,Công ty Cổ phần Đầu tư DNA
455,RAL,Q3,2019,7.0,1.9,0.286,0.087,10050,37711,,,,,,0.305,,,0.4,0.052,3.3,,,,,,,,,2.3,,0.043,,Hàng cá nhân & Gia dụng,Công ty Cổ phần Bóng đèn Phích nước Rạng Đông
456,TLG,Q3,2019,11.6,1.9,0.198,0.141,3845,23033,,,,,,0.742,,,2.9,-0.052,1.3,,,,,,,,,0.3,,0.007,,Hàng cá nhân & Gia dụng,Công ty Cổ phần Tập đoàn Thiên Long
457,XHC,Q3,2019,5.2,1.7,0.293,0.18,3367,10421,,,,,,0.49,,,1.0,-0.33,2.0,,,,,,,,,1.0,,-0.216,,Hàng cá nhân & Gia dụng,Công ty Cổ phần Xuân Hòa Việt Nam
